district,name,cuisine,amenity,lat,lon
Quan 2,Nhà Hàng The Brix - Eatery & Bar Lounge,unknown,restaurant,10.8050409,106.7403521
Quan 2,Cộng Cà Phê,coffee_shop;vietnamese,cafe,10.8042032,106.7357279
Quan 2,Nhà Hàng Phổ Đình - Uraetei Yakiniku,japanese,restaurant,10.8019994,106.7385275
Quan 2,The Coffee House,coffee_shop;vietnamese,cafe,10.8036583,106.7327832
Quan 2,Nhà Hàng Kashew Cheese Deli,international;western;italian,restaurant,10.8033937,106.7392197
Quan 2,Starbucks,coffee_shop,cafe,10.777457,106.7556497
Quan 2,Quán dê Đồng Cỏ,unknown,restaurant,10.7869989,106.7266449
Quan 2,Lẩu dê SOS,unknown,restaurant,10.7867383,106.7284183
Quan 2,The Snap Cafe,unknown,cafe,10.805285,106.7404338
Quan 2,SSA Sports Center,unknown,restaurant,10.8068271,106.7385906
Quan 2,El Gaucho | Saigon Pearl,steak_house,restaurant,10.7899674,106.7179119
Quan 2,Pho 24,vietnamese;beef_noodle,restaurant,10.7891986,106.7174195
Quan 2,Kyoko Ono Cox Biography,pizza,cafe,10.7910454,106.7193286
Quan 2,What is NSF SBE,regional;coffee_shop,restaurant,10.7992596,106.750697
Quan 2,Rawberry,cake;dessert;coffee_shop,cafe,10.8046769,106.7285742
Quan 2,Namara Hokkaido,sushi,restaurant,10.8023199,106.7328377
Quan 2,YEN Sushi & Sake Pub,sushi,restaurant,10.8036114,106.7329637
Quan 2,Gong Cha Thảo Điền Pearl,unknown,cafe,10.8015102,106.7331096
Quan 2,Phuc Long Premium,unknown,cafe,10.8039153,106.7351901
Quan 2,Terraviva Pizza,unknown,restaurant,10.809014,106.7536967
Quan 2,Burger King,burger,fast_food,10.8040701,106.7373667
Quan 2,Nhà Hàng Bornga,french,restaurant,10.795037,106.7194332
Quan 2,Quê nhà,unknown,restaurant,10.7915276,106.7302403
Quan 2,King Food,pizza,restaurant,10.7937153,106.7217833
Quan 2,Quán ăn/ caffe,unknown,restaurant,10.7728199,106.7252577
Quan 2,Quán ăn/ cafe she,unknown,restaurant,10.7726266,106.7255556
Quan 2,Unknown,unknown,cafe,10.8078834,106.7287531
Quan 2,M,unknown,cafe,10.7963018,106.71852
Quan 2,Bà,vietnamese,fast_food,10.7964862,106.7184127
Quan 2,Highlands Coffee,coffee_shop;vietnamese,cafe,10.7586373,106.7466068
Quan 2,Raku Ramen Bar,japanese;ramen;bar,restaurant,10.8029796,106.7365072
Quan 2,Unknown,unknown,cafe,10.8044126,106.7468157
Quan 2,CNature Coffee & Spa,coffee;coffee_shop;hand_craft;spa;beauty,cafe,10.7925756,106.7718019
Quan 2,Pingu's Burger,burger,restaurant,10.8092321,106.7339752
Quan 2,Parkhaus Thao Dien,german,restaurant,10.8015856,106.7286936
Quan 2,Hue Cafe,coffee_shop,cafe,10.8036984,106.7338951
Quan 2,Unknown,unknown,cafe,10.7735923,106.7525302
Quan 2,The River Oriental,unknown,restaurant,10.7832461,106.7194822
Quan 2,objoff,unknown,cafe,10.8116767,106.7348002
Quan 2,Cú Trên Cây Coffee,unknown,cafe,10.8040968,106.7214766
Quan 2,Bluish Cafe,unknown,cafe,10.8092487,106.7334551
Quan 2,Bánh Canh Cá Lóc Bột Gạo,unknown,restaurant,10.7883847,106.7521007
Quan 2,Quán Ăn Thanh Tùng,unknown,restaurant,10.7884003,106.7521918
Quan 2,Bún Thịt Nướng Hân Hân,unknown,restaurant,10.7884122,106.7522516
Quan 2,Tạp Hóa Nước Mía Thanh Trúc,juice,fast_food,10.7884789,106.7527139
Quan 2,Cafe Sông Giồng,unknown,cafe,10.7885811,106.7531663
Quan 2,Quán Mì Quảng Xa Quê,unknown,restaurant,10.7887709,106.7531394
Quan 2,Bún Riêu Canh Bún 303 Thân Văn Nhiếp,unknown,restaurant,10.7888389,106.7531693
Quan 2,Cơm Chay Thuận Thiên,unknown,restaurant,10.7889878,106.7531903
Quan 2,Buffet Chay Lẩu Alacarte Bảo Anh,unknown,restaurant,10.789023,106.7531855
Quan 2,Quán Nhậu Sông Giồng Quán,unknown,restaurant,10.7891024,106.753196
Quan 2,Bò Bít Tết Cô Khuê,unknown,restaurant,10.7891951,106.753248
Quan 2,Cafe Cô Khuê,unknown,cafe,10.7891888,106.753231
Quan 2,Bánh Xèo Cô Ba Miền Tây,unknown,restaurant,10.7892476,106.7532788
Quan 2,Bánh Canh Cá Lóc Bún Riêu Cô Ba Miền Tây,unknown,restaurant,10.7892886,106.7532915
Quan 2,Nhà Hàng Chay Bồ Đề Tịnh Tâm,unknown,restaurant,10.7895514,106.7534851
Quan 2,Cafe My,unknown,cafe,10.7896987,106.7535611
Quan 2,Quán Cơm Gà Cô Chín,unknown,restaurant,10.7900222,106.7538458
Quan 2,Starbucks,coffee_shop,cafe,10.8051025,106.7518708
Quan 2,Hashtag Cafe,coffee_shop;sạc,cafe,10.7748476,106.7501502
Quan 2,Frying Fish Club Vietnam,japanese,restaurant,10.7966953,106.7190698
Quan 2,Cosmic Cafe,unknown,cafe,10.7723124,106.722813
Quan 2,Starbucks,unknown,cafe,10.7722284,106.72251
Quan 2,BẾP CÔ 8,unknown,restaurant,10.795313,106.7441514
Quan 2,The Bunny,unknown,restaurant,10.7757731,106.7507657
Quan 2,Bánh Mì A Qùynh,unknown,fast_food,10.7764241,106.7514842
Quan 2,Chè Sim,unknown,restaurant,10.775883,106.7508499
Quan 2,Đảo Kim Cương,unknown,restaurant,10.7765218,106.7515941
Quan 2,King Coffee,unknown,cafe,10.7760356,106.7510681
Quan 2,Miến Phở Gà,unknown,restaurant,10.7762185,106.7512601
Quan 2,Qúan Chay Cở May,vietnamese;noodle;asian;regional,restaurant,10.7849464,106.7560323
Quan 2,Dangdo Cafe,bubble_tea,cafe,10.7758337,106.75043
Quan 2,Cafio Coffee & Ice Cream,coffee_shop;ice_cream;bingsu;bubble_tea;trà_trái_cây;trà_nhiệt_đới;cake;photobooth;sữa;sữa_chua,cafe,10.7991455,106.7337222
Quan 2,Ốc Lá,seafood,restaurant,10.7743745,106.7509972
Quan 2,La Cà 2,seafood,restaurant,10.7747255,106.7510401
Quan 2,Cielito Lindo,mexican,restaurant,10.7741114,106.7516185
Quan 2,Pasta Fresca,italian,restaurant,10.7756951,106.7506675
Quan 2,Qúan Bún Cô Mai,vietnamese,restaurant,10.7755867,106.7505868
Quan 2,Hà Tôm Hùm,seafood,restaurant,10.7752164,106.7502585
Quan 2,Nhà Rang Cà Phê,unknown,cafe,10.7754066,106.7514451
Quan 2,Lê Thị Cafe,unknown,cafe,10.7767761,106.7518687
Quan 2,Dê Ngon 39,unknown,restaurant,10.7744416,106.7514844
Quan 2,Metta Vegetarian,unknown,restaurant,10.7977242,106.7415993
Quan 2,Mai Coffee,coffee_shop,cafe,10.7795723,106.7517937
Quan 2,Sushi Bon,sushi,restaurant,10.7773861,106.7521892
Quan 2,Two Guys,unknown,restaurant,10.7835196,106.752298
Quan 2,BBQ Ông Mập,korean,restaurant,10.7792552,106.7526661
Quan 2,Hương Thơm,unknown,restaurant,10.7832474,106.751971
Quan 2,Degagé Bread and Cafe,unknown,cafe,10.777181,106.751924
Quan 2,Phở Sơn,vietnamese,restaurant,10.7788486,106.7530248
Quan 2,Thiên Nhiên,unknown,restaurant,10.7828693,106.7515473
Quan 2,Zen Coffee & Foods,unknown,restaurant,10.7829832,106.7516817
Quan 2,Trung Bún,vietnamese,restaurant,10.7796822,106.7522239
Quan 2,Tavolo Dello Chef,italian,restaurant,10.7834224,106.7522034
Quan 2,Chủy Mộc,unknown,restaurant,10.782749,106.7531708
Quan 2,Trung Nguyen E-Coffee,coffee_shop,cafe,10.7831296,106.7518255
Quan 2,Coffee Phi,coffee_shop,cafe,10.7836195,106.7524184
Quan 2,The Green Coffee,coffee_shop,cafe,10.7819365,106.7498938
Quan 2,Bạn & Tôi,unknown,cafe,10.779088,106.7515069
Quan 2,Ốc Bơ,seafood,restaurant,10.7798211,106.7523185
Quan 2,Phuc Long,coffee_shop,cafe,10.7778793,106.7471476
Quan 2,Qúan Hủ Tíu,vietnamese,restaurant,10.7753287,106.7504144
Quan 2,Diamond Island Yacht Club,unknown,restaurant,10.7798348,106.7466791
Quan 2,Haly Coffee,coffee_shop,cafe,10.7782478,106.7510493
Quan 2,Ấm Vegetarian,vietnamese;noodle,restaurant,10.777571,106.7514876
Quan 2,Lẩu Cá Keò,seafood,restaurant,10.7730079,106.755549
Quan 2,Ha Noi Coffee,coffee_shop,cafe,10.776099,106.7513831
Quan 2,Cành Đồng,coffee_shop,cafe,10.7732562,106.7538472
Quan 2,Lẩu Chay Nhà Gỗ,unknown,restaurant,10.7830855,106.7649712
Quan 2,1971's,unknown,restaurant,10.772611,106.7600534
Quan 2,Phở Hạnh 65 Lãn Ông,unknown,restaurant,10.7774864,106.7542854
Quan 2,Tartine,unknown,cafe,10.7774919,106.7575808
Quan 2,Cơm Tấm,unknown,restaurant,10.7780199,106.7538135
Quan 2,Bún Bò,unknown,restaurant,10.7790802,106.7563284
Quan 2,Cơm Văn Phòng,unknown,restaurant,10.7791496,106.7541626
Quan 2,Bún Đậu Ngõ Làng,unknown,restaurant,10.7778944,106.7527088
Quan 2,Sport Coffee,coffee_shop,cafe,10.7780496,106.7549816
Quan 2,Phở Vụ,unknown,restaurant,10.7780862,106.753731
Quan 2,Sáu Nguyệt Qúan,unknown,restaurant,10.7778886,106.7539623
Quan 2,S'Mores Saigon Caffé,coffee_shop,cafe,10.7778279,106.7547452
Quan 2,Cơm Niêu Thiên Lý,unknown,restaurant,10.777729,106.7525616
Quan 2,Du Yên,vietnamese;thai;asian,restaurant,10.804257,106.7444657
Quan 2,Bồ Đề Tịnh Tâm,vietnamese,restaurant,10.7920314,106.7302772
Quan 2,Chay Garden,unknown,restaurant,10.8029959,106.7312513
Quan 2,Zeroism Vegan,western;sandwich;salad;american,restaurant,10.8038377,106.7283444
Quan 2,Phúc Gia,unknown,restaurant,10.7811599,106.7407608
Quan 2,Bồ Đề Chay,unknown,restaurant,10.7861825,106.7645933
Quan 2,Ẩm Thực Chay,unknown,restaurant,10.7856744,106.7648427
Quan 2,Tuệ Đạt,vietnamese,restaurant,10.7836338,106.7464363
Quan 2,Burger Boss,burger,restaurant,10.8037747,106.7282589
Quan 2,Unknown,juice,fast_food,10.8014404,106.7374003
Quan 2,Ommi Vegetarian,vietnamese;noodle,restaurant,10.7995121,106.7442103
Quan 2,Diệu Thiện,unknown,restaurant,10.7905069,106.7408438
Quan 2,Matsuri Japanese Restaurant - Thảo Điền,japanese,restaurant,10.8025169,106.7408288
Quan 2,CCollective,coffee_shop,cafe,10.797422,106.7299071
Quan 2,Cái Cối,thai,restaurant,10.8037372,106.7282768
Quan 2,Lươn Đồng Xứ Nghệ,vietnamese,restaurant,10.7944993,106.7412373
Quan 2,Hải Phòng Quán,vietnamese,restaurant,10.7945924,106.741244
Quan 2,Cái Tổ Chim,coffee_shop,cafe,10.8106214,106.7600662
Quan 2,Râm Ran,unknown,cafe,10.8018321,106.7291012
Quan 2,Bếp Nhà Cô Ninh,vietnamese,restaurant,10.801873,106.7292227
Quan 2,Kichi-Kichi,unknown,restaurant,10.8023686,106.740211
Quan 2,Texas Chicken,chicken,fast_food,10.8024031,106.7403894
Quan 2,Basta Hiro,italian;pasta;pizza,restaurant,10.8023963,106.7402701
Quan 2,Chảo Cá,unknown,restaurant,10.8024631,106.7408739
Quan 2,Trống Cơm,unknown,restaurant,10.8024447,106.7406922
Quan 2,Dookki,korean,fast_food,10.8023612,106.7400925
Quan 2,Tiệm Mì Chay Chan Chan,chinese;vietnamese,restaurant,10.8043354,106.7336341
Quan 2,Wagwel Feline,unknown,cafe,10.8047212,106.7402537
Quan 2,Wagwel Canine,unknown,cafe,10.8047258,106.7401389
Quan 2,An's Saigon,vietnamese,restaurant,10.8061069,106.7322612
Quan 2,TAO BANH MI CAFE,banh_mi,cafe,10.8029248,106.7303513
Quan 2,PASTA CLUB,unknown,restaurant,10.8047339,106.7399389
Quan 2,QUÁN BỤI,unknown,cafe,10.8029128,106.7385838
Quan 2,Aramour Coffee Roasters Thao Dien,vietnamese,cafe,10.8047856,106.7318676
Quan 2,Phở Bùi Gia Thảo Điền,vietnamese,restaurant,10.8030828,106.7318264
Quan 2,Simple Place,tacos;pizza,restaurant,10.8139864,106.7335904
Quan 2,Pizza 4P's,pizza,restaurant,10.8019711,106.7489422
Quan 2,Yeshi Taiwanese Kitchen,taiwanese,restaurant,10.804997,106.7368769
Quan 2,SOO 秀 COFFEE _ DQ,unknown,cafe,10.8032403,106.7290869
Quan 2,MANUKA.MEE,ice_cream,restaurant,10.8038328,106.7359928
Quan 2,Sinh Tố - Xuân Thủy,smoothie,restaurant,10.8031882,106.7320594
